Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
25000598,2,7,22,72,16,6,11.0,7.07106781186548,16,6,10.2857142857143,5.34522483824849,3.75991006295129,0.359991389005975,3125074.75,4546156.24457672,10020416,979,10025452,10025452.0,0.0,10025452,10025452,25000598,4166766.33333333,4872756.2129767,10021395,1304,0,1,0,0,64,224,0.079998086445772,0.279993302560203,6,16,10.0,5.16397779494322,26.6666666666667,0,0,0,1,1,0,0,0,3,11.1111111111111,11.0,10.2857142857143,0,0,0,0,0,0,2,22,7,72,-1,260,2,0,2346676.0,3311579.04619533,4688316,5036,10019018.0,1977.0705601975892,10020416,10017620,c_sc_na_1_DoS
21007749,2,6,22,56,16,6,11.0,7.07106781186548,16,6,9.33333333333333,5.16397779494322,3.7129156484114505,0.3808118613755329,3001107.0,4808955.96603175,10034644,337,10057065,10057065.0,0.0,10057065,10057065,21007749,4201549.8,5337077.27217465,10034981,2791,0,1,0,0,64,192,0.095202965343883,0.28560889603165,6,16,9.33333333333333,5.0,25.0,0,0,0,1,1,0,0,0,3,10.5,11.0,9.33333333333333,0,0,0,0,0,0,2,22,6,56,-1,260,2,0,14114.0,11747.872062633302,22421,5807,10023282.5,16067.5873889019,10034644,10011921,c_sc_na_1_DoS
24674481,2,7,22,72,16,6,11.0,7.07106781186548,16,6,10.2857142857143,5.34522483824849,3.8096039385793,0.36474931326823,3084310.125,4455252.55877062,10018317,478,10021415,10021415.0,0.0,10021415,10021415,24674481,4112413.5,4767168.2152542,10018795,957,0,1,0,0,64,224,0.081055402948496,0.283693910319735,6,16,10.0,5.16397779494322,26.6666666666667,0,0,0,1,1,0,0,0,3,11.1111111111111,11.0,10.2857142857143,0,0,0,0,0,0,2,22,7,72,-1,260,2,0,2410.0,972.9789309126892,3098,1722,10015710.0,3686.85475710666,10018317,10013103,c_sc_na_1_DoS
21835039,2,7,22,72,16,6,11.0,7.07106781186548,16,6,10.2857142857143,5.34522483824849,4.30500719508676,0.412181539955115,2729379.875,4512804.01599735,10019104,681,10024005,10024005.0,0.0,10024005,10024005,21835039,3639173.16666667,4955336.67282898,10019785,1368,0,1,0,0,64,224,0.091595897767803,0.320585642187312,6,16,10.0,5.16397779494322,26.6666666666667,0,0,0,1,1,0,0,0,3,11.1111111111111,11.0,10.2857142857143,0,0,0,0,0,0,2,22,7,72,-1,260,2,0,22284.5,24583.9814615127,39668,4901,10014723.5,6194.962509975339,10019104,10010343,c_sc_na_1_DoS
21007255,2,7,22,72,16,6,11.0,7.07106781186548,16,6,10.2857142857143,5.34522483824849,4.474644593022741,0.428423418480901,2625906.875,4571401.02868886,10019693,1026,10026301,10026301.0,0.0,10026301,10026301,21007255,3501209.16666667,5059836.52327462,10020719,1969,0,1,0,0,64,224,0.095205204106867,0.333218214374034,6,16,10.0,5.16397779494322,26.6666666666667,0,0,0,1,1,0,0,0,3,11.1111111111111,11.0,10.2857142857143,0,0,0,0,0,0,2,22,7,72,-1,260,2,0,6376.0,328.09754647055803,6608,6144,10017105.0,3659.984699421569,10019693,10014517,c_sc_na_1_DoS
25982310,2,7,22,72,16,6,11.0,7.07106781186548,16,6,10.2857142857143,5.34522483824849,3.61784614224062,0.346389524257081,3247788.75,4605302.7184851,10026648,387,10028285,10028285.0,0.0,10028285,10028285,25982310,4330385.0,4906601.93015464,10027460,387,0,1,0,0,64,224,0.0769754498349069,0.269414074422174,6,16,10.0,5.16397779494322,26.6666666666667,0,0,0,1,1,0,0,0,3,11.1111111111111,11.0,10.2857142857143,0,0,0,0,0,0,2,22,7,72,-1,260,2,0,1012.0,883.883476483184,1637,387,8564947.66666667,2519002.10104722,10026648,5656267,c_sc_na_1_DoS
20998844,2,6,22,56,16,6,11.0,7.07106781186548,16,6,9.33333333333333,5.16397779494322,3.7144901881265495,0.380973352628364,2999834.85714286,4805975.47980901,10017705,396,10019675,10019675.0,0.0,10019675,10019675,20998844,4199768.8,5325067.95959711,10018101,458,0,1,0,0,64,192,0.095243338157091,0.285730014471273,6,16,9.33333333333333,5.0,25.0,0,0,0,1,1,0,0,0,3,10.5,11.0,9.33333333333333,0,0,0,0,0,0,2,22,6,56,-1,260,2,0,1800.0,240.41630560342605,1970,1630,10016272.5,2025.86092809946,10017705,10014840,c_sc_na_1_DoS
25996786,2,7,22,72,16,6,11.0,7.07106781186548,16,6,10.2857142857143,5.34522483824849,3.61583158779704,0.346196641384823,3249598.25,4628511.98225378,10042097,525,10046502,10046502.0,0.0,10046502,10046502,25996786,4332797.66666667,4937259.30934464,10043029,525,0,1,0,0,64,224,0.076932586974405,0.269264054410418,6,16,10.0,5.16397779494322,26.6666666666667,0,0,0,1,1,0,0,0,3,11.1111111111111,11.0,10.2857142857143,0,0,0,0,0,0,2,22,7,72,-1,260,2,0,2465.0,2743.5743110038,4405,525,8607629.33333333,2463622.91818296,10042097,5762917,c_sc_na_1_DoS
34028647,2,7,22,72,16,6,11.0,7.07106781186548,16,6,10.2857142857143,5.34522483824849,2.76237841604458,0.264483039834055,4253580.875,4929949.61157459,10029296,393,20061504,20061504.0,0.0,20061504,20061504,34028647,5671441.16666667,4983339.58486999,10123189,393,0,1,0,0,64,224,0.058774008852012,0.205709030982043,6,16,10.0,5.16397779494322,26.6666666666667,0,0,0,1,1,0,0,0,3,11.1111111111111,11.0,10.2857142857143,0,0,0,0,0,0,2,22,7,72,-1,260,2,0,2031358.0,2715479.5443737004,3951492,111224,9987546.0,58263.18600969231,10029296,9920984,c_sc_na_1_DoS
20998737,2,6,22,56,16,6,11.0,7.07106781186548,16,6,9.33333333333333,5.16397779494322,3.7145091154768,0.3809752938950569,2999819.57142857,4804735.8824363,10022094,350,10025608,10025608.0,0.0,10025608,10025608,20998737,4199747.4,5324549.93258119,10023294,350,0,1,0,0,64,192,0.095243823473764,0.285731470421292,6,16,9.33333333333333,5.0,25.0,0,0,0,1,1,0,0,0,3,10.5,11.0,9.33333333333333,0,0,0,0,0,0,2,22,6,56,-1,260,2,0,2474.5,1470.0749980868302,3514,1435,10014397.5,10884.4946828045,10022094,10006701,c_sc_na_1_DoS
20996944,2,9,22,104,16,6,11.0,7.07106781186548,16,6,11.555555555555598,5.2704627669473,6.00087326993871,0.5238857616613161,2099694.4,4178308.27794674,10014489,454,10016896,10016896.0,0.0,10016896,10016896,20996944,2624618.0,4569336.23959567,10014998,454,0,1,0,0,64,288,0.095251956665694,0.4286338049956221,6,16,11.0,5.22232967867094,27.2727272727273,0,0,0,1,1,0,0,0,4,12.0,11.0,11.555555555555598,0,0,0,0,0,0,2,22,9,104,-1,260,2,0,2077.5,465.9833688019349,2407,1748,10011313.5,4490.83516731576,10014489,10008138,c_sc_na_1_DoS
20999095,2,6,22,56,16,6,11.0,7.07106781186548,16,6,9.33333333333333,5.16397779494322,3.71444578921139,0.380968798893476,2999870.71428571,4802007.2735952,10016005,521,10018736,10018736.0,0.0,10018736,10018736,20999095,4199819.0,5320090.49030573,10016575,521,0,1,0,0,64,192,0.095242199723369,0.285726599170107,6,16,9.33333333333333,5.0,25.0,0,0,0,1,1,0,0,0,3,10.5,11.0,9.33333333333333,0,0,0,0,0,0,2,22,6,56,-1,260,2,0,2264.5,659.730626847049,2731,1798,10010035.0,8442.854967367379,10016005,10004065,c_sc_na_1_DoS
20988240,2,6,22,56,16,6,11.0,7.07106781186548,16,6,9.33333333333333,5.16397779494322,3.71636687973837,0.38116583381932,2998320.0,4809203.8459252985,10028961,353,10013037,10013037.0,0.0,10013037,10013037,20988240,4197648.0,5330089.43712392,10030141,353,0,1,0,0,64,192,0.09529145845483,0.28587437536449,6,16,9.33333333333333,5.0,25.0,0,0,0,1,1,0,0,0,3,10.5,11.0,9.33333333333333,0,0,0,0,0,0,2,22,6,56,-1,260,2,0,1811.5,393.8584771209069,2090,1533,10020232.5,12343.963079173602,10028961,10011504,c_sc_na_1_DoS
22403297,2,7,22,72,16,6,11.0,7.07106781186548,16,6,10.2857142857143,5.34522483824849,4.19581100049694,0.401726585153962,2800412.125,4481018.87717707,10011488,421,10013620,10013620.0,0.0,10013620,10013620,22403297,3733882.83333333,4892582.14214108,10011921,421,0,1,0,0,64,224,0.089272574478658,0.312454010675304,6,16,10.0,5.16397779494322,26.6666666666667,0,0,0,1,1,0,0,0,3,11.1111111111111,11.0,10.2857142857143,0,0,0,0,0,0,2,22,7,72,-1,260,2,0,1950.0,257.386868351903,2132,1768,10008727.0,3904.64364571211,10011488,10005966,c_sc_na_1_DoS
28993684,2,7,22,72,16,6,11.0,7.07106781186548,16,6,10.2857142857143,5.34522483824849,3.2420854141888302,0.310412433273398,3624210.5,4912222.690187002,10020002,340,10021490,10021490.0,0.0,10021490,10021490,28993684,4832280.66666667,5175372.71343294,10020816,340,0,1,0,0,64,224,0.0689805407274219,0.2414318925459769,6,16,10.0,5.16397779494322,26.6666666666667,0,0,0,1,1,0,0,0,3,11.1111111111111,11.0,10.2857142857143,0,0,0,0,0,0,2,22,7,72,-1,260,2,0,938.0,777.8174593052022,1488,388,9529045.0,841883.637386426,10020002,8556938,c_sc_na_1_DoS
21619718,2,7,22,72,16,6,11.0,7.07106781186548,16,6,10.2857142857143,5.34522483824849,4.34788279847129,0.4162866509174629,2702464.75,4525220.64981426,10013119,407,10031323,10031323.0,0.0,10031323,10031323,21619718,3603286.33333333,4981427.68979262,10020691,2426,0,1,0,0,64,224,0.092508144648325,0.323778506269138,6,16,10.0,5.16397779494322,26.6666666666667,0,0,0,1,1,0,0,0,3,11.1111111111111,11.0,10.2857142857143,0,0,0,0,0,0,2,22,7,72,-1,260,2,0,10315.0,11156.7307935613,18204,2426,10011982.5,1607.25371363702,10013119,10010846,c_sc_na_1_DoS
24015675,2,7,22,72,16,6,11.0,7.07106781186548,16,6,10.2857142857143,5.34522483824849,3.91411026340088,0.3747552379851911,3001959.375,4483571.30267293,10023532,347,10025052,10025052.0,0.0,10025052,10025052,24015675,4002612.5,4831618.59846908,10024214,347,0,1,0,0,64,224,0.083278941774487,0.291476296210704,6,16,10.0,5.16397779494322,26.6666666666667,0,0,0,1,1,0,0,0,3,11.1111111111111,11.0,10.2857142857143,0,0,0,0,0,0,2,22,7,72,-1,260,2,0,1721018.0,2431737.39207341,3440516,1520,10019899.5,5137.13076532027,10023532,10016267,c_sc_na_1_DoS
20994876,2,6,22,56,16,6,11.0,7.07106781186548,16,6,9.33333333333333,5.16397779494322,3.71519222118768,0.38104535601925,2999268.0,4812705.01087261,10041168,540,10044490,10044490.0,0.0,10044490,10044490,20994876,4198975.2,5335210.18278312,10042019,540,0,1,0,0,64,192,0.095261339004812,0.285784017014437,6,16,9.33333333333333,5.0,25.0,0,0,0,1,1,0,0,0,3,10.5,11.0,9.33333333333333,0,0,0,0,0,0,2,22,6,56,-1,260,2,0,2855.0,660.437733628235,3322,2388,10026648.0,20534.3809256573,10041168,10012128,c_sc_na_1_DoS
20998259,2,6,22,56,16,6,11.0,7.07106781186548,16,6,9.33333333333333,5.16397779494322,3.71459367178965,0.3809839663374,2999751.28571429,4813807.35990898,10030312,390,10029905,10029905.0,0.0,10029905,10029905,20998259,4199651.8,5335900.22178008,10032250,786,0,1,0,0,64,192,0.09524599158435,0.28573797475305,6,16,9.33333333333333,5.0,25.0,0,0,0,1,1,0,0,0,3,10.5,11.0,9.33333333333333,0,0,0,0,0,0,2,22,6,56,-1,260,2,0,2621.5,144.956890143242,2724,2519,10028746.5,2213.95133189508,10030312,10027181,c_sc_na_1_DoS
24995609,2,7,22,72,16,6,11.0,7.07106781186548,16,6,10.2857142857143,5.34522483824849,3.760660522414161,0.360063241507738,3124451.125,4464801.88302861,10020091,611,10030374,10030374.0,0.0,10030374,10030374,24995609,4165934.83333333,4766629.72123992,10023299,2114,0,1,0,0,64,224,0.080014053668386,0.280049187839352,6,16,10.0,5.16397779494322,26.6666666666667,0,0,0,1,1,0,0,0,3,11.1111111111111,11.0,10.2857142857143,0,0,0,0,0,0,2,22,7,72,-1,260,2,0,2003161.0,2818355.09575497,3996039,10283,10019627.0,656.1950929411161,10020091,10019163,c_sc_na_1_DoS
26228919,2,10,22,120,16,6,11.0,7.07106781186548,16,6,12.0,5.16397779494322,5.41387161247476,0.457510277110544,2384447.18181818,3964803.17568539,10029466,391,10016056,10016056.0,0.0,10016056,10016056,26228919,2914324.33333333,4232821.58010322,10030783,391,0,1,0,0,64,320,0.076251712851757,0.381258564258786,6,16,11.3846153846154,5.1887452166277095,26.92307692307689,0,0,0,1,1,0,0,0,5,12.333333333333302,11.0,12.0,0,0,0,0,0,0,2,22,10,120,-1,260,2,0,2678.0,1371.7871555019,3648,1708,10021907.0,10690.0403179782,10029466,10014348,c_sc_na_1_DoS
31002918,1,9,16,104,16,16,16.0,0.0,16,6,11.555555555555598,5.2704627669473,3.87060340578264,0.3225502838152199,3444768.66666667,4418657.04680393,10010324,605,0,0.0,0.0,0,0,31002918,3875364.75,4518224.70481594,10013020,605,0,1,0,0,32,288,0.032255028381522,0.290295255433698,6,16,11.4545454545455,5.22232967867094,27.2727272727273,0,0,0,1,1,0,0,0,9,12.6,16.0,11.555555555555598,0,0,0,0,0,0,1,16,9,104,-1,260,1,0,2196396.0,3103744.80685542,4391075,1717,8870042.0,1966502.17593879,10010324,6599328,c_sc_na_1_DoS
20989536,2,6,22,56,16,6,11.0,7.07106781186548,16,6,9.33333333333333,5.16397779494322,3.71613741247067,0.3811422987149411,2998505.14285714,4812623.98678903,10046890,416,10049083,10049083.0,0.0,10049083,10049083,20989536,4197907.2,5334697.75393674,10047306,472,0,1,0,0,64,192,0.095285574678735,0.285856724036205,6,16,9.33333333333333,5.0,25.0,0,0,0,1,1,0,0,0,3,10.5,11.0,9.33333333333333,0,0,0,0,0,0,2,22,6,56,-1,260,2,0,2247.0,76.3675323681471,2301,2193,10025815.5,29803.8437202318,10046890,10004741,c_sc_na_1_DoS
31036732,2,8,22,78,16,6,11.0,7.07106781186548,16,6,9.75,5.17549169506766,3.2219887068007003,0.32219887068007,3448525.77777778,4511462.97031733,10024642,648,21005670,21005670.0,0.0,21005670,21005670,31036732,4433818.85714286,4702819.21853298,10047233,1600,0,1,0,0,64,256,0.064439774136014,0.257759096544056,6,16,9.63636363636364,5.04524979109513,25.4545454545455,0,0,0,1,1,0,0,0,4,10.6,11.0,9.75,0,0,0,0,0,0,2,22,8,78,-1,260,2,0,1129130.33333333,1929784.36187682,3357428,5772,9213550.0,1399269.54133827,10024642,7597817,c_sc_na_1_DoS
41044248,2,11,22,126,16,6,11.0,7.07106781186548,16,6,11.4545454545455,5.22232967867094,3.6058645781499,0.316731348080735,3420354.0,4474321.27636468,10028576,474,31030883,31030883.0,0.0,31030883,31030883,41044248,4104424.8,4621188.30680346,10029050,1700,0,1,0,0,64,352,0.048727899704728,0.268003448376006,6,16,11.0,5.1887452166277095,26.92307692307689,0,0,0,1,1,0,0,0,5,11.8461538461538,11.0,11.4545454545455,0,0,0,0,0,0,2,22,11,126,-1,260,2,0,1270351.33333333,2191656.14845494,3801055,1700,9308180.0,1401682.28360805,10028576,7205811,c_sc_na_1_DoS
22001850,2,7,22,72,16,6,11.0,7.07106781186548,16,6,10.2857142857143,5.34522483824849,4.27236800541773,0.409056511157016,2750231.25,4504951.53628246,10017361,534,10019108,10019108.0,0.0,10019108,10019108,22001850,3666975.0,4938153.36575498,10017895,547,0,1,0,0,64,224,0.0909014469237809,0.318155064233235,6,16,10.0,5.16397779494322,26.6666666666667,0,0,0,1,1,0,0,0,3,11.1111111111111,11.0,10.2857142857143,0,0,0,0,0,0,2,22,7,72,-1,260,2,0,1501.0,347.8965363437809,1747,1255,10015939.5,2010.3045789133496,10017361,10014518,c_sc_na_1_DoS
29004428,2,7,22,72,16,6,11.0,7.07106781186548,16,6,10.2857142857143,5.34522483824849,3.24088446081405,0.3102974483758129,3625553.5,4836120.17750697,10063276,465,10065091,10065091.0,0.0,10065091,10065091,29004428,4834071.33333333,5073603.09657146,10064076,465,0,1,0,0,64,224,0.068954988527959,0.241342459847855,6,16,10.0,5.16397779494322,26.6666666666667,0,0,0,1,1,0,0,0,3,11.1111111111111,11.0,10.2857142857143,0,0,0,0,0,0,2,22,7,72,-1,260,2,0,1599.5,304.763022691402,1815,1384,9413973.33333333,1102155.11397731,10063276,8141403,c_sc_na_1_DoS
20996501,2,7,22,72,16,6,11.0,7.07106781186548,16,6,10.2857142857143,5.34522483824849,4.47693641907287,0.428642848634637,2624562.625,4568554.15714612,10013424,430,10015738,10015738.0,0.0,10015738,10015738,20996501,3499416.83333333,5055478.17717475,10014356,430,0,1,0,0,64,224,0.095253966363253,0.333388882271384,6,16,10.0,5.16397779494322,26.6666666666667,0,0,0,1,1,0,0,0,3,11.1111111111111,11.0,10.2857142857143,0,0,0,0,0,0,2,22,7,72,-1,260,2,0,2597.5,400.9295449327729,2881,2314,10009449.5,5620.79180365187,10013424,10005475,c_sc_na_1_DoS
25997001,2,7,22,72,16,6,11.0,7.07106781186548,16,6,10.2857142857143,5.34522483824849,3.61580168420196,0.346193778274656,3249625.125,4623584.72739121,10043575,610,10046754,10046754.0,0.0,10046754,10046754,25997001,4332833.5,4930266.33967419,10044185,1043,0,1,0,0,64,224,0.076931950727701,0.269261827546954,6,16,10.0,5.16397779494322,26.6666666666667,0,0,0,1,1,0,0,0,3,11.1111111111111,11.0,10.2857142857143,0,0,0,0,0,0,2,22,7,72,-1,260,2,0,2306.0,1234.60843995171,3179,1433,8597694.33333333,2482209.30011559,10043575,5731524,c_sc_na_1_DoS
25000655,2,7,22,72,16,6,11.0,7.07106781186548,16,6,10.2857142857143,5.34522483824849,3.7599014905809502,0.359990568247112,3125081.875,4545253.01511049,10014267,448,10017093,10017093.0,0.0,10017093,10017093,25000655,4166775.83333333,4870763.06349843,10014715,805,0,1,0,0,64,224,0.079997904054914,0.279992664192198,6,16,10.0,5.16397779494322,26.6666666666667,0,0,0,1,1,0,0,0,3,11.1111111111111,11.0,10.2857142857143,0,0,0,0,0,0,2,22,7,72,-1,260,2,0,2361292.0,3335374.60359582,4719758,2826,10010571.0,5226.93332653096,10014267,10006875,c_sc_na_1_DoS
23989869,2,7,22,72,16,6,11.0,7.07106781186548,16,6,10.2857142857143,5.34522483824849,3.918320687787,0.3751583637242871,2998733.625,4518188.9054123005,10029192,555,10020276,10020276.0,0.0,10020276,10020276,23989869,3998311.5,4878117.67766731,10031713,1015,0,1,0,0,64,224,0.083368525272064,0.291789838452223,6,16,10.0,5.16397779494322,26.6666666666667,0,0,0,1,1,0,0,0,3,11.1111111111111,11.0,10.2857142857143,0,0,0,0,0,0,2,22,7,72,-1,260,2,0,1864591.5,2631929.92842904,3725647,3536,10022966.0,8804.89363933489,10029192,10016740,c_sc_na_1_DoS
25991731,2,7,22,72,16,6,11.0,7.07106781186548,16,6,10.2857142857143,5.34522483824849,3.6165348125525,0.3462639714146009,3248966.375,4622949.64199525,10057350,473,10016134,10016134.0,0.0,10016134,10016134,25991731,4331955.16666667,4929496.85418349,10059206,646,0,1,0,0,64,224,0.076947549203245,0.269316422211356,6,16,10.0,5.16397779494322,26.6666666666667,0,0,0,1,1,0,0,0,3,11.1111111111111,11.0,10.2857142857143,0,0,0,0,0,0,2,22,7,72,-1,260,2,0,2418.0,118.79393923933998,2502,2334,8593008.66666667,2498548.31088321,10057350,5708044,c_sc_na_1_DoS
24997341,2,7,22,72,16,6,11.0,7.07106781186548,16,6,10.2857142857143,5.34522483824849,3.76039995613934,0.3600382936729149,3124667.625,4538296.63327597,10031194,725,10025425,10025425.0,0.0,10025425,10025425,24997341,4166223.5,4861527.434213599,10032235,1571,0,1,0,0,64,224,0.0800085097050919,0.280029783967823,6,16,10.0,5.16397779494322,26.6666666666667,0,0,0,1,1,0,0,0,3,11.1111111111111,11.0,10.2857142857143,0,0,0,0,0,0,2,22,7,72,-1,260,2,0,2297841.5,3245944.68765882,4593071,2612,10027003.5,5926.2619331244605,10031194,10022813,c_sc_na_1_DoS
21002144,2,6,22,56,16,6,11.0,7.07106781186548,16,6,9.33333333333333,5.16397779494322,3.71390654211303,0.3809134914987729,3000306.28571428,4806508.39514468,10021126,608,10018157,10018157.0,0.0,10018157,10018157,21002144,4200428.8,5326290.59048365,10023886,1130,0,1,0,0,64,192,0.095228372874693,0.2856851186240789,6,16,9.33333333333333,5.0,25.0,0,0,0,1,1,0,0,0,3,10.5,11.0,9.33333333333333,0,0,0,0,0,0,2,22,6,56,-1,260,2,0,3626.0,373.352380466497,3890,3362,10017696.5,4850.04541215853,10021126,10014267,c_sc_na_1_DoS
26889456,2,10,22,120,16,6,11.0,7.07106781186548,16,6,12.0,5.16397779494322,5.28088035696966,0.446271579462225,2444496.0,3965741.86584861,10031710,438,10034702,10034702.0,0.0,10034702,10034702,26889456,2987717.33333333,4223675.17803447,10032415,438,0,1,0,0,64,320,0.0743785965770379,0.371892982885187,6,16,11.3846153846154,5.1887452166277095,26.92307692307689,0,0,0,1,1,0,0,0,5,12.333333333333302,11.0,12.0,0,0,0,0,0,0,2,22,10,120,-1,260,2,0,1260602.0,1778529.11817603,2518212,2992,10031045.0,940.452018978108,10031710,10030380,c_sc_na_1_DoS
20990170,2,6,22,56,16,6,11.0,7.07106781186548,16,6,9.33333333333333,5.16397779494322,3.71602516797148,0.381130786458614,2998595.71428571,4801577.56787682,10014766,483,10016646,10016646.0,0.0,10016646,10016646,20990170,4198034.0,5319585.75376993,10015249,489,0,1,0,0,64,192,0.095282696614654,0.28584808984396,6,16,9.33333333333333,5.0,25.0,0,0,0,1,1,0,0,0,3,10.5,11.0,9.33333333333333,0,0,0,0,0,0,2,22,6,56,-1,260,2,0,4693.5,3978.8898577367,7507,1880,10008602.0,8717.212398467758,10014766,10002438,c_sc_na_1_DoS
22127385,2,7,22,72,16,6,11.0,7.07106781186548,16,6,10.2857142857143,5.34522483824849,4.24812963664708,0.40673581627472,2765923.125,4495479.15113139,10013232,500,10018324,10018324.0,0.0,10018324,10018324,22127385,3687897.5,4922483.48029422,10014110,500,0,1,0,0,64,224,0.090385736949938,0.316350079324782,6,16,10.0,5.16397779494322,26.6666666666667,0,0,0,1,1,0,0,0,3,11.1111111111111,11.0,10.2857142857143,0,0,0,0,0,0,2,22,7,72,-1,260,2,0,2796.0,3247.03433920863,5092,500,10011275.0,2767.6159415641496,10013232,10009318,c_sc_na_1_DoS
25005681,2,7,22,72,16,6,11.0,7.07106781186548,16,6,10.2857142857143,5.34522483824849,3.75914577171484,0.3599182121854629,3125710.125,4523909.01042477,10017777,380,10017652,10017652.0,0.0,10017652,10017652,25005681,4167613.5,4842266.39286142,10018823,380,0,1,0,0,64,224,0.0799818249301029,0.27993638725536,6,16,10.0,5.16397779494322,26.6666666666667,0,0,0,1,1,0,0,0,3,11.1111111111111,11.0,10.2857142857143,0,0,0,0,0,0,2,22,7,72,-1,260,2,0,2268161.0,3205647.37930578,4534896,1426,10017001.5,1096.72261762034,10017777,10016226,c_sc_na_1_DoS
24785937,2,7,22,72,16,6,11.0,7.07106781186548,16,6,10.2857142857143,5.34522483824849,3.7924731269993903,0.3631091291807929,3098242.125,4450338.90049544,10005565,404,10030661,10030661.0,0.0,10030661,10030661,24785937,4130989.5,4766046.13930741,10031895,586,0,1,0,0,64,224,0.0806909175957319,0.282418211585061,6,16,10.0,5.16397779494322,26.6666666666667,0,0,0,1,1,0,0,0,3,11.1111111111111,11.0,10.2857142857143,0,0,0,0,0,0,2,22,7,72,-1,260,2,0,15035.5,16801.5642277736,26916,3155,10004655.0,1286.93434175952,10005565,10003745,c_sc_na_1_DoS
26990048,2,7,22,72,16,6,11.0,7.07106781186548,16,6,10.2857142857143,5.34522483824849,3.48276520293702,0.333456242834396,3373756.0,4605647.91673165,10046346,417,10047952,10047952.0,0.0,10047952,10047952,26990048,4498341.33333333,4861393.47507583,10046873,417,0,1,0,0,64,224,0.074101387296532,0.259354855537863,6,16,10.0,5.16397779494322,26.6666666666667,0,0,0,1,1,0,0,0,3,11.1111111111111,11.0,10.2857142857143,0,0,0,0,0,0,2,22,7,72,-1,260,2,0,1046.5,791.252488147747,1606,487,8734529.0,2241805.76090325,10046346,6145994,c_sc_na_1_DoS
22437118,2,7,22,72,16,6,11.0,7.07106781186548,16,6,10.2857142857143,5.34522483824849,4.18948636807989,0.401121035241692,2804639.75,4482223.76713252,10014825,405,10021595,10021595.0,0.0,10021595,10021595,22437118,3739519.66666667,4894232.69453003,10018092,405,0,1,0,0,64,224,0.089138007831487,0.311983027410205,6,16,10.0,5.16397779494322,26.6666666666667,0,0,0,1,1,0,0,0,3,11.1111111111111,11.0,10.2857142857143,0,0,0,0,0,0,2,22,7,72,-1,260,2,0,3587.5,4500.734662252371,6770,405,10014060.0,1081.87337521542,10014825,10013295,c_sc_na_1_DoS
25980678,2,7,22,72,16,6,11.0,7.07106781186548,16,6,10.2857142857143,5.34522483824849,3.6180734005479,0.346411283031182,3247584.75,4553554.99744066,10043014,420,10047798,10047798.0,0.0,10047798,10047798,25980678,4330113.0,4839550.1020394005,10043859,420,0,1,0,0,64,224,0.0769802851180399,0.269430997913141,6,16,10.0,5.16397779494322,26.6666666666667,0,0,0,1,1,0,0,0,3,11.1111111111111,11.0,10.2857142857143,0,0,0,0,0,0,2,22,7,72,-1,260,2,0,2602.0,3085.8139930980897,4784,420,8444472.33333333,2754994.45757017,10043014,5263292,c_sc_na_1_DoS
25541096,2,7,22,72,16,6,11.0,7.07106781186548,16,6,10.2857142857143,5.34522483824849,3.68034323977327,0.352373288914462,3192637.0,4487486.30775662,10029748,580,10018814,10018814.0,0.0,10018814,10018814,25541096,4256849.33333333,4771202.96643334,10031178,583,0,1,0,0,64,224,0.078305175314325,0.274068113600137,6,16,10.0,5.16397779494322,26.6666666666667,0,0,0,1,1,0,0,0,3,11.1111111111111,11.0,10.2857142857143,0,0,0,0,0,0,2,22,7,72,-1,260,2,0,1605.5,576.292026667036,2013,1198,10023274.5,9154.91149602223,10029748,10016801,c_sc_na_1_DoS
